id,mssv,listening,reading,total,mamh,ghichu, listening, reading, mamh, ghichu,namkhoahoc,hedt,pass_avsc
1517.0,65734E47XPvAibaEXe8OnqoI053GrzKFsyBMIQrP, NULL, NULL,75.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1518.0,601E8013XPvAibaEXe8OnqoI053Gr449l5JOunm0, NULL, NULL,66.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1519.0,55F9C6A9XPvAibaEXe8OnqoI053Grw5TsPBVTGtQ, NULL, NULL,73.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1520.0,740E4B8EXPvAibaEXe8OnqoI053Grz8z+1QjWimj, NULL, NULL,87.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1522.0,86DB68FDXPvAibaEXe8OnqoI053GrzTBy9VWhJXs, NULL, NULL,89.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1523.0,A260B855XPvAibaEXe8OnqoI053Gr5YCxnGAD5So, NULL, NULL,42.0,Anh văn 1, NULL,,, ENG01,,2017, KSTN,True
1524.0,C91FE431XPvAibaEXe/pnXUIwMJHJmEhadHhr1OM, NULL, NULL,77.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1525.0,1141598AXPvAibaEXe/pnXUIwMJHJoKjMft6e6Oo, NULL, NULL,66.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1526.0,0AAA839BXPvAibaEXe/pnXUIwMJHJvaSCkrHWZjB, NULL, NULL,76.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1527.0,BFCB2425XPvAibaEXe/pnXUIwMJHJruDCFlOHjYx, NULL, NULL,85.0,Anh văn 2, NULL,,, ENG02,,2017, CNTN,True
1528.0,423C0100XPvAibaEXe/pnXUIwMJHJl9qW8EUAnnW, NULL, NULL,52.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1529.0,4A7A493CXPvAibaEXe/pnXUIwMJHJikmN2NyncOk, NULL, NULL,60.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1530.0,5589F298XPvAibaEXe/pnXUIwMJHJkzrdhnrXKtN, NULL, NULL,90.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1531.0,792921A1XPvAibaEXe/pnXUIwMJHJgII+BEoKVa4, NULL, NULL,36.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1532.0,AA25E369XPvAibaEXe/pnXUIwMJHJhFO1g+5TPvA, NULL, NULL,75.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1533.0,9B54EA8BXPvAibaEXe/pnXUIwMJHJnzL79TUFr3p, NULL, NULL,62.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1534.0,2DB504A4XPvAibaEXe8Dld2HmzmH+tsPp/00YMx1, NULL, NULL,66.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1535.0,47D5BAFEXPvAibaEXe8Dld2HmzmH+qR0JkQNBecF, NULL, NULL,64.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1537.0,0EBD2D4AXPvAibaEXe8Dld2HmzmH+uu6jESzN4z+, NULL, NULL,43.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1538.0,9BC796FFXPvAibaEXe8Dld2HmzmH+k+uoMH5x/06, NULL, NULL,58.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1539.0,0530224EXPvAibaEXe8Dld2HmzmH+kCtWglGcaLd, NULL, NULL,43.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1540.0,551BB76DXPvAibaEXe8Dld2HmzmH+vlX51OM4Epg, NULL, NULL,76.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1541.0,BDCE7C9DXPvAibaEXe8Dld2HmzmH+k2xk9z4U097, NULL, NULL,65.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1542.0,1D2EBBF6XPvAibaEXe8Dld2HmzmH+pW99LMi9Yne, NULL, NULL,22.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1543.0,A06F4414XPvAibaEXe9g6r/97VInJnQU2YJ+025t, NULL, NULL,53.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1544.0,80EB2FFFXPvAibaEXe9g6r/97VInJkZhfYdS0/r3, NULL, NULL,57.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1545.0,45D20526XPvAibaEXe9g6r/97VInJogWizu1KxSP, NULL, NULL,45.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1546.0,F4373100XPvAibaEXe9g6r/97VInJo+7wxmHnFOz, NULL, NULL,56.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1547.0,B97EEE48XPvAibaEXe9g6r/97VInJj0SLnEIFUtQ, NULL, NULL,68.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1548.0,9FBEECF0XPvAibaEXe9g6r/97VInJsYVp6L0VCl5, NULL, NULL,51.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1549.0,D2AB244AXPvAibaEXe9g6r/97VInJjPBMCQmmjw4, NULL, NULL,75.0,Anh văn 2, NULL,,, ENG02,,2017, CNTN,True
1550.0,7CA35A03XPvAibaEXe/cJxaw79CIvjnf7zwNLUZO, NULL, NULL,38.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1551.0,19899493XPvAibaEXe/cJxaw79CIvq3BC+NrhX2u, NULL, NULL,74.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1552.0,25742566XPvAibaEXe/cJxaw79CIvjZjlw83wBfz, NULL, NULL,45.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1553.0,62291C90XPvAibaEXe/cJxaw79CIvtn0euKNrZ04, NULL, NULL,56.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1554.0,6C8CB8AEXPvAibaEXe/cJxaw79CIvsPMGv22kvov, NULL, NULL,40.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1555.0,A3D44EFEXPvAibaEXe/cJxaw79CIvqjVfB/mLHY/, NULL, NULL,56.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1556.0,CEB7CC02XPvAibaEXe/cJxaw79CIvlNSoCUmIatO, NULL, NULL,43.0,Anh văn 1, NULL,,,,,2017, CQUI,True
1557.0,9AAA7C61XPvAibaEXe/cJxaw79CIvn1wYluWbfXB, NULL, NULL,42.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1558.0,B5891C09XPvAibaEXe+NDJhRHiaomT/aJ852h3a/, NULL, NULL,44.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1559.0,F9C8DA26XPvAibaEXe+NDJhRHiaomfBCiFxVw7ae, NULL, NULL,74.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1560.0,76A2CA8EXPvAibaEXe+NDJhRHiaomW24lZIR3xkd, NULL, NULL,54.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1561.0,A81EB87CXPvAibaEXe+NDJhRHiaomSzEKMch2ju6, NULL, NULL,48.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1562.0,CFDDE35FXPvAibaEXe+NDJhRHiaomaX90i05T/K9, NULL, NULL,56.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1563.0,E37AE98EXPvAibaEXe+NDJhRHiaomdZa9HiA706h, NULL, NULL,46.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1564.0,1B2CCFD7XPvAibaEXe+NDJhRHiaomecvRuEmD++5, NULL, NULL,40.0,Anh văn 1, NULL,,, ENG01,,2017, CTTT,True
1565.0,7484D879XPvAibaEXe+NDJhRHiaomYTMHnm7puPS, NULL, NULL,64.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1566.0,7362CAB3XPvAibaEXe+NDJhRHiaomdFxCDca2lH0, NULL, NULL,73.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1567.0,11A997D7XPvAibaEXe+NDJhRHiaomek63bkrNRWH, NULL, NULL,25.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1568.0,74A4B9E8XPvAibaEXe8p7+QBLh7hjs6sryEWMU55, NULL, NULL,34.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1569.0,CD3E9989XPvAibaEXe8p7+QBLh7hjki+PVAwzXyD, NULL, NULL,52.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1570.0,9577AC14XPvAibaEXe8p7+QBLh7hjoOVbWMt5lBb, NULL, NULL,53.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1571.0,B698E6B2XPvAibaEXe8p7+QBLh7hjgQM1ScW0u/i, NULL, NULL,82.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1572.0,C08EEC0CXPvAibaEXe8p7+QBLh7hjqgWADchMJ+a, NULL, NULL,52.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1573.0,6613805DXPvAibaEXe8p7+QBLh7hjrlyEt63H1S8, NULL, NULL,77.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1574.0,043ECE64XPvAibaEXe8p7+QBLh7hjqIhsiZHycCn, NULL, NULL,53.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1575.0,8291B633XPvAibaEXe8p7+QBLh7hjlrfU2PN3RFU, NULL, NULL,55.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1576.0,B95F25D4XPvAibaEXe8p7+QBLh7hjuRl4wEj2hSB, NULL, NULL,37.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1577.0,59A6C631XPvAibaEXe8p7+QBLh7hjvf8gPGWzwHy, NULL, NULL,60.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1578.0,121674AAXPvAibaEXe+n07P56kWx2G0ogfLgphPa, NULL, NULL,38.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1579.0,F513DAEAXPvAibaEXe+n07P56kWx2LPMcFxydvz/, NULL, NULL,68.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1580.0,2299CFF3XPvAibaEXe+n07P56kWx2GlYY2Fq2Hym, NULL, NULL,52.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1581.0,6F8BB383XPvAibaEXe+n07P56kWx2Lc0LyLQom6D, NULL, NULL,33.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1582.0,91061907XPvAibaEXe+n07P56kWx2Is7/sk+fJvN, NULL, NULL,50.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1583.0,0714AAFCXPvAibaEXe+n07P56kWx2K5jZFI+QYFv, NULL, NULL,52.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1584.0,30A07547XPvAibaEXe+n07P56kWx2O4B+boxfwzb, NULL, NULL,27.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1585.0,7CFB419AXPvAibaEXe+n07P56kWx2MdC5TJy2BzY, NULL, NULL,57.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1586.0,F170F0F4XPvAibaEXe+n07P56kWx2McktnV+cXXB, NULL, NULL,42.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1587.0,001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4, NULL, NULL,33.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1588.0,AA44CAFAXPvAibaEXe+VxRd54HULE377kp8MQ8zs, NULL, NULL,33.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1589.0,6F5E2292XPvAibaEXe+VxRd54HULE7HsanS3Y08W, NULL, NULL,60.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1590.0,4376A42BXPvAibaEXe+VxRd54HULE/dFOGKC67G1, NULL, NULL,74.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1591.0,543426BEXPvAibaEXe+VxRd54HULE8miOMkDoWRM, NULL, NULL,34.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1592.0,937A6DF0XPvAibaEXe+VxRd54HULE8Eqd9xXqyHH, NULL, NULL,44.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1593.0,651BAE3AXPvAibaEXe+VxRd54HULE4+Spvojj+RY, NULL, NULL,81.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1594.0,854DCE91XPvAibaEXe+VxRd54HULEx9Z17eOqRWj, NULL, NULL,44.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1595.0,FA9A928FXPvAibaEXe+VxRd54HULE4Z76Jaa4IMD, NULL, NULL,48.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1596.0,23D70D65XPvAibaEXe8n5o9RyAxUM7AKQAkbJi4E, NULL, NULL,28.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1597.0,38DFAA3AXPvAibaEXe8n5o9RyAxUM97aRIy9CFct, NULL, NULL,68.0,Anh văn 1, NULL,,, ENG01,,2017, CTTT,True
1598.0,984C163AXPvAibaEXe8n5o9RyAxUM+mMKHEo/cfS, NULL, NULL,91.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1599.0,ED48A9E7XPvAibaEXe8n5o9RyAxUM4PXiL843XXo, NULL, NULL,58.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1600.0,2A74F88BXPvAibaEXe8n5o9RyAxUM/skFtagmfhD, NULL, NULL,47.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1601.0,2F08EC9FXPvAibaEXe8n5o9RyAxUM3aBupqFlqra, NULL, NULL,45.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1602.0,CE6392C6XPvAibaEXe8n5o9RyAxUMwoWuLWJmgrv, NULL, NULL,55.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1603.0,605298BBXPvAibaEXe8n5o9RyAxUM+h2Lm6CnNKO, NULL, NULL,57.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1604.0,8646B3F5XPvAibaEXe8n5o9RyAxUM2xQqrHCbibu, NULL, NULL,75.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1605.0,B16D2C6CXPvAibaEXe9+m/oQf3Tjz8vRbldHlE/B, NULL, NULL,52.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1606.0,A6CD7132XPvAibaEXe9+m/oQf3Tjz2YktXXV8oIh, NULL, NULL,64.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1607.0,F637A0CBXPvAibaEXe9+m/oQf3Tjz6DKt+ah/7Cq, NULL, NULL,68.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1608.0,1AA2B660XPvAibaEXe9+m/oQf3Tjz9fpkuqH72MT, NULL, NULL,82.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1609.0,B4837441XPvAibaEXe9+m/oQf3Tjz8/jJSnoPRLT, NULL, NULL,93.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1610.0,2B2263BAXPvAibaEXe9+m/oQf3Tjz1l76/nzM+22, NULL, NULL,81.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1611.0,6ABC72F1XPvAibaEXe9+m/oQf3Tjz2YG54BF7DRh, NULL, NULL,38.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1612.0,434235F5XPvAibaEXe9+m/oQf3Tjz1IEFjyWfdZG, NULL, NULL,41.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1613.0,A23DA9F1XPvAibaEXe9+m/oQf3Tjz85PFXWNpZkh, NULL, NULL,34.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1614.0,D53CA771XPvAibaEXe+m4TIigwhBB6BoecV0u+VA, NULL, NULL,26.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1615.0,4D601BDAXPvAibaEXe+m4TIigwhBB1hzk5BdLwHT, NULL, NULL,69.0,Anh văn 1, NULL,,, ENG01,,2017, KSTN,True
1616.0,88CBF05FXPvAibaEXe+m4TIigwhBB4pruSpBy5JO, NULL, NULL,42.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1617.0,69D4BAA3XPvAibaEXe+m4TIigwhBB70jmYk7DWDj, NULL, NULL,70.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1618.0,CF3A0D0CXPvAibaEXe+m4TIigwhBB5yeFg7iU9MC, NULL, NULL,63.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1619.0,1341EFFDXPvAibaEXe+m4TIigwhBB1SEozhT0EVe, NULL, NULL,69.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1620.0,987683C0XPvAibaEXe+m4TIigwhBB0ZGoiAQscxl, NULL, NULL,69.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1621.0,A23CA93EXPvAibaEXe+m4TIigwhBB0yIkJIT7OK8, NULL, NULL,71.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1622.0,B029BA21XPvAibaEXe+m4TIigwhBB+O2m0Ad4aFq, NULL, NULL,82.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1623.0,21A6EABBXPvAibaEXe+m4TIigwhBB1eIGTZG5HR0, NULL, NULL,65.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1624.0,320B951DXPvAibaEXe8b36blNCVklRDcN/awSZaK, NULL, NULL,53.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1625.0,86C0AEB2XPvAibaEXe8b36blNCVklTWz8zQtWBf/, NULL, NULL,42.0,Anh văn 1, NULL,,, ENG01,,2017, KSTN,True
1626.0,8103E225XPvAibaEXe8b36blNCVklW5O7YWCCp/A, NULL, NULL,89.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1627.0,B4F05D8DXPvAibaEXe8b36blNCVklXvhVtSc/Ozh, NULL, NULL,90.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1628.0,AB38FE2AXPvAibaEXe8b36blNCVklRgGZi8lvbg3, NULL, NULL,70.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1629.0,1D85AA76XPvAibaEXe8b36blNCVklTt+tRSX8XSH, NULL, NULL,45.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1630.0,C3264F1FXPvAibaEXe8b36blNCVklb0ThGhw7Q6Q, NULL, NULL,79.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1631.0,DE67562FXPvAibaEXe8b36blNCVkledWAXEZlz0d, NULL, NULL,62.0,Anh văn 1, NULL,,, ENG01,,2017, CTTT,True
1632.0,612D917CXPvAibaEXe8b36blNCVklegiVIu311zg, NULL, NULL,29.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1633.0,8C92B867XPvAibaEXe/4WyTnp6RTwlsF3Mt4zCZf, NULL, NULL,73.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1634.0,7A8B1A8AXPvAibaEXe/4WyTnp6RTwn3NER+CHPX8, NULL, NULL,43.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1635.0,96529AF5XPvAibaEXe/4WyTnp6RTwunT9oJNvneX, NULL, NULL,43.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1636.0,F4312684XPvAibaEXe/4WyTnp6RTwslVYbqxXfeU, NULL, NULL,78.0,Anh văn 2, NULL,,,,,2017, CQUI,True
1637.0,F02465F1XPvAibaEXe/4WyTnp6RTwjqMD+2I/7zt, NULL, NULL,44.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1638.0,A3A77666XPvAibaEXe/4WyTnp6RTwi1hkjCNtuCX, NULL, NULL,76.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1639.0,51E51137XPvAibaEXe/4WyTnp6RTwmbVXpbZKSgH, NULL, NULL,36.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1640.0,67D96DACXPvAibaEXe/4WyTnp6RTwtpIjPgCAODs, NULL, NULL,54.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1641.0,7385ED20XPvAibaEXe/4WyTnp6RTwnQwBhvFB3CV, NULL, NULL,37.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1642.0,E2FE8F2FXPvAibaEXe/4WyTnp6RTwoz60tTHV/fO, NULL, NULL,39.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1643.0,81DD8F95XPvAibaEXe+Ps8zYokGtSdYq8mHvNR6u, NULL, NULL,38.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1644.0,0463ACC3XPvAibaEXe+Ps8zYokGtSapa8Xbcuvzs, NULL, NULL,81.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1645.0,80603101XPvAibaEXe+Ps8zYokGtSWWSdKd2DDTs, NULL, NULL,93.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1646.0,87F62987XPvAibaEXe+Ps8zYokGtSZkFVqbmiPq6, NULL, NULL,91.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1647.0,5D6370E0XPvAibaEXe+Ps8zYokGtSUmFCTAIXb3S, NULL, NULL,50.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1648.0,F5BD9AE6XPvAibaEXe+Ps8zYokGtSfj6oGI6vbP/, NULL, NULL,47.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1649.0,AF979A57XPvAibaEXe+Ps8zYokGtSXlXOd3LU0G1, NULL, NULL,72.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1650.0,B0BC13D2XPvAibaEXe+Ps8zYokGtSZ53OK69hCQB, NULL, NULL,70.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1651.0,8A60FBCBXPvAibaEXe+Ps8zYokGtSW7SkPVXQ6fd, NULL, NULL,70.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1652.0,DE7FD669XPvAibaEXe/iGey/Hml5ut9z8r6sVFwH, NULL, NULL,44.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1654.0,355E9171XPvAibaEXe/iGey/Hml5upK2tVIqsOuI, NULL, NULL,70.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1655.0,509CCDAAXPvAibaEXe/iGey/Hml5umnhIyjMYYVi, NULL, NULL,63.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1656.0,28AF632AXPvAibaEXe/iGey/Hml5uqTu+Pin9ZPX, NULL, NULL,32.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CQUI,False
1657.0,3B2EA3B7XPvAibaEXe/iGey/Hml5umruCSvdzVz/, NULL, NULL,94.0,Anh văn 2, NULL,,, ENG02,,2017, CNTN,True
1659.0,EBFAF43FXPvAibaEXe/iGey/Hml5usiIH6gpBvGO, NULL, NULL,41.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1660.0,8B568DA0XPvAibaEXe/iGey/Hml5ul4JptKf6cgz, NULL, NULL,53.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1661.0,245799E9XPvAibaEXe915NmCViXOMOsXJEuDBWev, NULL, NULL,70.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1662.0,BF0F7ABBXPvAibaEXe915NmCViXOMM3ldr4t2Ekg, NULL, NULL,91.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1663.0,E133FBD9XPvAibaEXe915NmCViXOMHhiIi1WBaWv, NULL, NULL,55.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1664.0,052DD070XPvAibaEXe915NmCViXOMIckuNlCM3i6, NULL, NULL,43.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1665.0,FFC5E1C7XPvAibaEXe915NmCViXOMEuHDtaXvcWR, NULL, NULL,37.0,Anh văn bổ túc, NULL,,, AVSC,,2017, CLC,False
1666.0,FEE05FB9XPvAibaEXe915NmCViXOMFwrIvjs1nyi, NULL, NULL,48.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1667.0,78348465XPvAibaEXe915NmCViXOMBUhsU8mmHEB, NULL, NULL,89.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1668.0,15AA8239XPvAibaEXe/IOsuN/I5gh7smeDF+lIQ2, NULL, NULL,42.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1669.0,40CAF9E4XPvAibaEXe/IOsuN/I5gh+6l+u1dc+eJ, NULL, NULL,62.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1670.0,124EE34AXPvAibaEXe/IOsuN/I5gh23gEyKxyh8c, NULL, NULL,65.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1671.0,B0C747AEXPvAibaEXe/IOsuN/I5gh/v9qXeixtVd, NULL, NULL,49.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1672.0,2A6FAB56XPvAibaEXe/IOsuN/I5gh/8Jfgdvjfl9, NULL, NULL,73.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1673.0,3B01E703XPvAibaEXe/IOsuN/I5gh+gBRarEmWvk, NULL, NULL,86.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1674.0,D2B86842XPvAibaEXe/IOsuN/I5gh1/n8BawSvPr, NULL, NULL,57.0,Anh văn 1, NULL,,, ENG01,,2017, CNTN,True
1675.0,B9F99D1BXPvAibaEXe/IOsuN/I5gh7nm2KYyRrf8, NULL, NULL,48.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1676.0,F8264BB5XPvAibaEXe+A3Tjfwxprouvz3KzMMOwL, NULL, NULL,55.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1677.0,D0AE1BFCXPvAibaEXe+A3TjfwxproqLZsgUsfm+E, NULL, NULL,42.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1678.0,688AD0F0XPvAibaEXe+A3TjfwxprolQPmwWz78oz, NULL, NULL,51.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
1679.0,B6126502XPvAibaEXe+A3TjfwxprotWa32HEOZiB, NULL, NULL,75.0,Anh văn 2, NULL,,, ENG02,,2017, CLC,True
1680.0,7F926D52XPvAibaEXe+A3Tjfwxprojp89WZoXXiu, NULL, NULL,65.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1681.0,F64E5752XPvAibaEXe+A3Tjfwxpros2BoCpvvfsI, NULL, NULL,90.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1682.0,C4CDF08DXPvAibaEXe+A3Tjfwxprolaug7IFmXDk, NULL, NULL,53.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1683.0,E904F32CXPvAibaEXe9exxmVkEmOje8D/Bj+kGiF, NULL, NULL,67.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1684.0,B5BEF93FXPvAibaEXe9exxmVkEmOjQJ2B0xplyqv, NULL, NULL,62.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1685.0,F55A322AXPvAibaEXe9exxmVkEmOjRUzednipos/, NULL, NULL,77.0,Anh văn 2, NULL,,, ENG02,,2017, CQUI,True
1686.0,4CDF7D4AXPvAibaEXe9exxmVkEmOjdba0nx5vC13, NULL, NULL,41.0,Anh văn 1, NULL,,, ENG01,,2017, CLC,True
1687.0,7ADE97C3XPvAibaEXe9exxmVkEmOjevTn+ICxE2z, NULL, NULL,43.0,Anh văn 1, NULL,,, ENG01,,2017, CQUI,True
